id,id2,label,name,utterances,列3
q1ec4,36,reply_y,g,the pine forest uh-huh ,
q1ec4,37,instruct,g,and then down south ,
q1ec4,38,acknowledge,f,mm ,
q1ec4,39,instruct,g,um and then curve to the east above a bakery ,
q1ec4,40,check,f,no so you do you want me to go right round pine forest ,
q1ec4,41,reply_n,g,no ,
q1ec4,42,clarify,g,just 'til you're underneath it and then go south when you're underneath it ,
q1ec4,43,query_yn,f,like have you got a forest stream th-- ,
q1ec4,44,reply_n,g,no ,
q1ec4,45,ready,f,right ,
q1ec4,46,check,f,so i've to go above the bakery down and and round ,
q1ec4,47,reply_y,g,mmhmm ,
q1ec4,48,check,f,top of the bakery ,
q1ec4,49,clarify,g,uh-uh 'til you're above the bakery ,
q1ec4,50,acknowledge,f,right ,
q1ec4,51,align,g,right ,
q1ec4,52,instruct,g,and then curve round about the bakery like to the east ,
q1ec4,53,acknowledge,f,right ,
q1ec4,54,align,g,right so you're underneath the bakery ,
q1ec4,55,reply_y,f,right ,
q1ec4,56,align,g,right ,
q1ec4,57,instruct,g,and then go west ,
q1ec4,58,acknowledge,f,right ,
q1ec4,59,query_yn,g,reach a canal ,
q1ec4,60,reply_n,f,no ,
q1ec4,61,ready,g,um right ,
q1ec4,62,instruct,g,and then go south ,
q1ec4,63,acknowledge,g,and there's a crane bay ,
q1ec4,64,explain,f,mmhmm ,
q1ec4,65,acknowledge,f,mmhmm ,
q1ec4,66,align,g,right ,
q1ec4,67,ready,g,now ,
q1ec4,68,instruct,g,curve to the west like above the crane bay like following the edge of it ,
q1ec4,69,acknowledge,f,mmhmm ,
q1ec4,70,align,g,right ,
q1ec4,71,instruct,g,'til you you're coming to like going away from the edge of it ,
q1ec4,72,acknowledge,f,mmhmm ,
q1ec4,73,instruct,g,and then it's southwest slightly going round about underneath wheatfields ,
q1ec4,74,acknowledge,f,mmhmm ,
q1ec4,75,align,g,right underneath the wheatfields ,
q1ec4,76,instruct,g,and keep going west 'til you're just about past the wheatfields ,
q1ec4,77,acknowledge,f,right ,
q1ec4,78,align,g,right ,
q1ec4,79,instruct,g,and then go down southwest ,
q1ec4,80,acknowledge,f,right ,
q1ec4,81,align,g,right ,
q1ec4,82,instruct,g,towards the edge of the map ,
q1ec4,83,acknowledge,f,right ,
q1ec4,84,instruct,g,and then south and then curve back round again southeast 'til you come to the lighthouse ,
q1ec4,85,ready,f,well ,
q1ec4,86,instruct,g,so you went south and then you're going southeast you're going towards the east more or less ,
q1ec4,87,query_yn,f,see it does that mean like if you between the caves and the the warehouse um ,
q1ec4,88,explain,f,i'll just get to the lighthouse ,
q1ec4,89,acknowledge,g,mmhmm ,
q1ec4,90,query_yn,f,is that how it finish ,
q1ec4,91,clarify,g,take it to the lighthouse ,
q1ec4,92,reply_y,g,uh-huh and that's it finished ,
q1ec4,93,acknowledge,f,right ,
q1ec4,94,align,g,right ,
q1ec4,95,reply_y,f,right ,
q1ec5,1,acknowledge,g,okay ,
q1ec5,2,ready,g,now you're starting ehm above the diamond mine ,
q1ec5,3,instruct,f,mmhmm ,
q1ec5,4,acknowledge,g,and er the desert is below to your left ,
q1ec5,5,explain,f,uh-huh ,
q1ec5,6,reply_y,g,right ,
q1ec5,7,align,g,now ,
q1ec5,8,ready,g,go go south from the diamond mine until you are still above the desert ,
q1ec5,9,instruct,g,okay ,
q1ec5,10,align,f,okay ,
q1ec5,11,ready,g,now ,
q1ec5,12,ready,g,if you tell me what's to your right at the what's to your right ,
q1ec5,13,query_w,f,ehm ,
q1ec5,14,reply_w,f,the canoes ,
q1ec5,15,acknowledge,g,canoes ,
q1ec5,16,reply_w,f,and a fast running creek ,
q1ec5,17,acknowledge,g,and a fast running creek ,
q1ec5,18,uncodable,g,um ,
q1ec5,18.2,query_yn,g,and do you have a graveyard ,
q1ec5,19,reply_n,f,no ,
q1ec5,20,query_yn,g,do you have a carved wooden pole in this area ,
q1ec5,21,reply_w,f,right away down the very bottom ,
q1ec5,22,acknowledge,g,right okay ,
q1ec5,23,ready,g,now ,
q1ec5,24,instruct,g,go go right from the diamond mine ,
q1ec5,25,acknowledge,f,okay ,
q1ec5,26,align,g,okay ,
q1ec5,27,uncodable,g,and um ,
q1ec5,27.2,instruct,g,now you've got to pass ,
q1ec5,28,explain,g,there's actually a graveyard to the right of the diamond mine on my map ,
q1ec5,29,query_yn,f,below it ,
q1ec5,30,reply_n,g,no ,
q1ec5,31,explain,g,on the same level as the diamond mine ,
q1ec5,32,acknowledge,f,mm ,
q1ec5,34,instruct,g,and so you're going to pa-- you're going to pass by the graveyard as well ,
q1ec5,35,acknowledge,f,mm ,
q1ec5,36,instruct,g,and then you're going to go up and over the top of the f-- uh ,
q1ec5,37,explain,g,what i've got is a fast flowing river ,
q1ec5,38,query_yn,f,mmhmm ,
q1ec5,39,acknowledge,g,do you have you have your c-- ,
q1ec5,41,reply_w,f,fast running creek ,
q1ec5,42,acknowledge,g,fast running creek ,
q1ec5,43,query_w,g,where is that on a level with the diamond mine or is it slightly below ,
q1ec5,44,reply_w,f,it's just slightly above ,
q1ec5,45,check,g,slightly above ,
q1ec5,46,ready,g,right ,
q1ec5,47,explain,g,well i've got a fast flowing river here ,
q1ec5,48,ready,g,so ,
q1ec5,49,instruct,g,what you'd best to do is go along past the bottom go along okay sorry go along to your right and veer slightly upwards as you reach the creek ,
q1ec5,50,acknowledge,f,mmhmm ,
q1ec5,51,instruct,g,and then go over and round the creek to your right ,
q1ec5,52,ready,g,and then ehm ,
q1ec5,53,query_yn,g,do you have an apache camp ,
q1ec5,54,reply_y,f,uh-huh ,
q1ec5,55,ready,g,right ,
q1ec5,56,align,g,see when you're over the top of the fast or your creek or the river that i've got here when you're over the top of that and in line vertically in line with the apache camp ,
q1ec5,57,reply_y,f,mmhmm ,
q1ec5,59,reply_y,f,mmhmm ,
q1ec5,60,instruct,g,go south until just above the apache camp ,
q1ec5,61,acknowledge,f,okay ,
q1ec5,62,align,g,right ,
q1ec5,63,instruct,g,when you reach the apache camp ,
q1ec5,63.2,query_yn,g,ehm do you have a walled city ,
q1ec5,64,reply_w,f,right away on the far left ,
q1ec5,65,ready,g,right ,
q1ec5,66,instruct,g,well you're going to go from above the apache camp to the walled city but you've got to avoid a carved wooden pole ,
q1ec5,67,explain,g,which in my map is slightly above the level of the apache camp ,
q1ec5,68,explain,f,no this is vertically in line with the walled city below it ,
q1ec5,69,acknowledge,g,right ,
q1ec5,70,ready,f,okay so ,
q1ec5,71,explain,g,right i've got one of them as well ,
q1ec5,72,acknowledge,f,right ,
q1ec5,73,ready,g,so ,
q1ec5,74,explain,g,but there's another one a carved wooden pole here which is halfway between the walled city and the apache camp ,
q1ec5,75,align,g,okay ,
q1ec5,76,reply_y,f,mmhmm ,
q1ec5,77,explain,g,but slightly above the level of the apache camp ,
q1ec5,78,ready,f,so ,
q1ec5,79,check,f,i'd be better to go underneath it ,
q1ec5,80,align,g,okay ,
q1ec5,82,reply_y,g,uh-huh ,
q1ec5,84,acknowledge,f,right ,
q1ec5,85,align,g,so you've got so you're going from above the apache camp underneath the carved wooden pole and over the top of the walled city ,
q1ec5,86,instruct,g,and then when you reach the far si-- yo-- your left-hand side of the walled city travel southwards until you come to the level of some flat rocks ,
q1ec5,87,acknowledge,f,uh-huh ,
q1ec5,88,instruct,g,and go bel-- ,
q1ec5,89,query_yn,g,do you have a stone creek ,
q1ec5,90,reply_y,f,uh-huh ,
q1ec5,91,ready,g,right so ,
q1ec5,92,instruct,g,what i want you to do is go between the flat rocks and the stone creek ,
q1ec5,93,query_yn,g,but do you have anything between the walled city and the carved wooden pole ,
q1ec5,94,reply_w,f,ghost town ,
q1ec5,95,check,g,a ghost town ,
q1ec5,96,instruct,g,so you're going to ,
q1ec5,97,explain,g,that's not on my map ,
q1ec5,98,instruct,g,you've got to avoid that i think ,
q1ec5,99,acknowledge,f,okay ,
q1ec5,100,instruct,g,so go south down past the walled city underneath your ghost town and then slightly up sort of northeast direction between the flat rocks and the stone creek ,
q1ec5,101,acknowledge,f,between ,
q1ec5,103,ready,f,well ,
q1ec5,104,explain,f,it'd be better if i s-- s-- between the walled city and the ghost town no to go underneath it above it ,
q1ec5,105,query_yn,f,or have you got something else there ,
q1ec5,106,reply_n,g,i've not got anything betw-- between the carved wooden pole and the walled city ,
q1ec5,107,explain,g,"but the map shows a curve a ""c""-shaped curve ",
q1ec5,108,acknowledge,f,right ,
q1ec5,110,explain,f,score that out ,
q1ec5,111,align,g,right ,
q1ec5,112,reply_y,f,right ,
q1ec5,113,instruct,g,and sort of and then slightly up underneath the flat rocks and above the stone creek ,
q1ec5,114,acknowledge,f,right ,
q1ec5,115,align,g,okay ,
q1ec5,116,ready,g,then ,
q1ec5,117,instruct,g,go slightly to your right beyond the flat rocks until you are above the level of the buffalo ,
q1ec5,118,check,f,so i i'll be avoiding the saloon bar ,
q1ec5,119,explain,g,i don't have a saloon bar here ,
q1ec5,120,check,f,i've got here ,
q1ec5,121,ready,g,right ,
q1ec5,122,reply_y,g,okay so avoid the saloon bar ,
q1ec5,123,acknowledge,f,right ,
q1ec5,124,ready,g,and ehm then right then ehm ,
q1ec5,125,instruct,g,just straight down to the right of the buffalo ,
q1ec5,126,check,f,to the right ,
q1ec5,127,reply_y,g,y-- ,
q1ec5,128,clarify,g,so that so that you're on you're on the right of the buffalo ,
q1ec5,129,acknowledge,f,right ,
q1ec5,130,align,g,okay ,
q1ec5,131,instruct,g,and go underneath the buffalo ,
q1ec5,132,ready,g,now ,
q1ec5,133,query_yn,g,do you have a cattle ranch ,
q1ec5,134,reply_n,f,no ,
q1ec5,135,query_yn,g,ehm do you have a fort ,
q1ec5,136,reply_y,f,mmhmm ,
q1ec5,137,instruct,g,so you're going to go from the buffalo to the fort but you've got to avoid the cattle ranch on the way and you'll have to go up and over the top of the cattle ranch ,
q1ec5,138,acknowledge,f,right ,
q1ec5,139,explain,g,which on my map is halfway between the buffalo and the fort ,
q1ec5,140,align,g,okay ,
q1ec5,141,reply_y,f,right ,
q1ec5,142,query_yn,f,that on the the level between the fort mm ,
q1ec5,143,uncodable,g,ehm ,
q1ec5,143.2,reply_w,g,it's almost on level with the fort but it's slightly higher than the fort ,
q1ec5,144,check,f,so ,
q1ec5,145,clarify,g,so you need to be go up on a sort of hill ,
q1ec5,146,acknowledge,f,mmhmm ,
q1ec5,147,clarify,g,over the cattle ranch ,
q1ec5,148,acknowledge,g,underneath buffalo or over the cattle ranch ,
q1ec5,149,clarify,f,right ,
q1ec5,150,instruct,g,then underneath the fort ,
q1ec5,151,check,f,under the fort ,
q1ec5,152,reply_y,g,underneath the fort uh-huh ,
q1ec5,153,instruct,g,and come out at the left-hand side of the fort and finishing ehm not beside but on the same level as the the carved wooden pole the base of the carved woode-- wooden pole ,
q1ec5,154,acknowledge,f,right ,
q1ec5,155,instruct,g,okay that's you finished ,
q1ec5,156,acknowledge,f,okay ,
q1ec6,1,ready,g,right ,
q1ec6,2,instruct,g,go south and you'll pass some cliffs on your right ,
q1ec6,3,acknowledge,f,okay ,
q1ec6,4,instruct,f,yeah ,
q1ec6,5,acknowledge,g,and keep going down south ,
q1ec6,5.9,acknowledge,f,mmhmm ,
q1ec6,6,query_yn,g,past a forge on your right ,
q1ec6,7,query_w,f,past a what ,
q1ec6,8,reply_w,g,a forge ,
q1ec6,9,instruct,g,well keep going down ,
q1ec6,10,align,g,right ,
q1ec6,11,instruct,g,and then loop towards the east ,
q1ec6,12,query_yn,f,underneath what wheatfields ,
q1ec6,13,check,f,so i go straight ,
q1ec6,14,reply_n,g,not as far down as that ,
q1ec6,15,check,f,not as far down as that ,
q1ec6,16,reply_n,g,no ,
q1ec6,17,acknowledge,f,right ,
q1ec6,18,check,f,and do a loop ,
q1ec6,19,reply_y,g,and do a loop ,
q1ec6,20,clarify,g,and then start going back up again you're going kind of northeast ,
q1ec6,21,acknowledge,f,right ,
q1ec6,22,ready,g,right ,
q1ec6,23,explain,g,you there's a ,
q1ec6,24,query_yn,f,and am i going to come like between these cliffs and pine or ,
q1ec6,25,reply_w,g,oh you go up past the pine pine's on your right ,
q1ec6,26,acknowledge,f,right okay ,
q1ec6,27,reply_w,g,and go up past it 'til you're just above the top of the pine ,
q1ec6,30,acknowledge,f,right okay ,
q1ec6,31,instruct,g,and then east again ,
q1ec6,32,check,f,east again ,
q1ec6,33,reply_y,g,east again ,
q1ec6,34,acknowledge,f,right okay right ,
q1ec6,35,align,f,sorry right ,
q1ec6,36,acknowledge,g,right ,
q1ec6,37,ready,g,right ,
q1ec6,38,clarify,g,east sort of for a wee bit ,
q1ec6,39,ready,g,um ,
q1ec6,40,instruct,g,and then start going southeast ,
q1ec6,41,acknowledge,f,right okay ,
q1ec6,42,query_yn,g,there's a pine forest on your way ,
q1ec6,43,reply_y,f,ehm yeah that's right uh-huh ,
q1ec6,44,align,g,right ,
q1ec6,45,reply_y,f,right okay ,
q1ec6,46,instruct,g,'til you get to just underneath the pine forest ,
q1ec6,47,acknowledge,f,right ,
q1ec6,48,instruct,g,and then start going south ,
q1ec6,49,acknowledge,f,okay ,
q1ec6,50,instruct,g,and then go east again and you loop round about a bakery ,
q1ec6,51,acknowledge,f,yeah ,
q1ec6,52,align,g,right ,
q1ec6,53,check,f,i'm going east underneath the bakery ,
q1ec6,54,reply_y,g,underneath the bakery ,
q1ec6,55,acknowledge,f,right okay ,
q1ec6,56,reply_y,g,uh-huh right ,
q1ec6,57,clarify,g,and coming back round towards the west ,
q1ec6,58,ready,f,whoa whoa wait a minute right ,
q1ec6,59,check,f,i'm coming down by the pine forest i'm going right down straight down and then you s-- ,
q1ec6,60,reply_y,g,right ,
q1ec6,62,clarify,g,'til you're not 'til you're at the top of the bakery ,
q1ec6,64,align,f,ah right sorry right okay ,
q1ec6,65,acknowledge,g,right ,
q1ec6,66,clarify,g,and loop round a bit until you're underneath it right and then west ,
q1ec6,68,align,f,right okay right got that ,
q1ec6,69,acknowledge,g,right ,
q1ec6,70,instruct,g,and then down south ,
q1ec6,71,acknowledge,f,okay ,
q1ec6,72,explain,g,and there's a crane bay ,
q1ec6,73,acknowledge,f,yeah that's it ,
q1ec6,74,align,g,right ,
q1ec6,75,reply_y,f,uh-huh ,
q1ec6,76,explain,g,and it's got a ,
q1ec6,77,instruct,g,can you curve follow the curve ,
q1ec6,78,acknowledge,f,yeah right ,
q1ec6,79,instruct,g,of crane bay so you're going west ,
q1ec6,80,acknowledge,f,uh-huh ,
q1ec6,81,ready,f,yep ,
q1ec6,82,instruct,g,right and then um ,
q1ec6,83,acknowledge,g,you're going southwest ,
q1ec6,83.2,acknowledge,f,mmhmm ,
q1ec6,84,instruct,g,between the wheatfields and the warehouse between the two of them ,
q1ec6,86,ready,f,right okay ,
q1ec6,87,instruct,g,right ,
q1ec6,88,acknowledge,g,you're going ,
q1ec6,89,ready,f,yep ,
q1ec6,90,instruct,g,and then ,
q1ec6,91,acknowledge,g,like go west ,
q1ec6,91.2,acknowledge,f,right ,
q1ec6,92,instruct,g,so you're underneath them between them ,
q1ec6,93,check,f,between them ,
q1ec6,94,reply_y,g,um mmhmm ,
q1ec6,95,acknowledge,f,right okay ,
q1ec6,96,ready,g,and then ,
q1ec6,97,instruct,g,southwest towards the edge of the map ,
q1ec6,98,acknowledge,f,right okay ,
q1ec6,99,ready,g,right ,
q1ec6,100,instruct,g,and then south ,
q1ec6,101,acknowledge,f,mm right ,
q1ec6,102,ready,g,and then um ,
q1ec6,103,instruct,g,you're going east you come to the lighthouse ,
q1ec6,104,query_yn,f,so right down past the caves ,
q1ec6,105,clarify,g,until you then go east until you get to the lighthouse ,
q1ec6,106,acknowledge,f,right okay ,
q1ec6,107,ready,g,right ,
q1ec6,108,instruct,g,that's the end ,
q1ec6,109,query_w,f,above or below ,
q1ec6,110,reply_w,g,at the side ,
q1ec7,1,ready,g,okay right ,
q1ec7,2,instruct,g,i'm starting off from a-- above the caravan park ,
q1ec7,3,acknowledge,f,mmhmm ,
q1ec7,4,align,g,okay ,
q1ec7,5,reply_y,f,mmhmm ,
q1ec7,6,ready,g,right ,
q1ec7,7,instruct,g,and we're going to go and straight down south with the caravan park on your right-hand side ,
q1ec7,8,acknowledge,f,okay ,
q1ec7,9,align,g,okay ,
q1ec7,11,instruct,g,"and you're going to go down and then you're going to do a ""u"" shape ",
q1ec7,12,acknowledge,f,uh-huh ,
q1ec7,13,instruct,g,and we're going to come up and we're going to have the old ,
q1ec7,14,query_yn,f,eh-- ehm are we just going are we going to go below the picket fence ,
q1ec7,15,query_w,g,below what ,
q1ec7,16,reply_w,f,the picket picket fence ,
q1ec7,17,acknowledge,g,picket fence ,
q1ec7,18,explain,g,i don't have one so i would say ,
q1ec7,19,query_w,g,whereabouts is the picket fence ,
q1ec7,20,reply_w,f,picket fence is below the mill wheel which is below the caravan park ,
q1ec7,21,ready,g,right okay well ,
q1ec7,22,reply_w,g,you want to have the old mill on your right-hand side so if that fence is below the old mill you want to keep that on your right-hand side ,
q1ec7,23,acknowledge,f,okay ,
q1ec7,24,align,g,okay ,
q1ec7,25,instruct,g,so you're going to come up and then you're going to come above the old mill and turn r-- ,
q1ec7,26,check,f,old mill ,
q1ec7,27,reply_y,g,old mill ,
q1ec7,28,acknowledge,f,oh right ,
q1ec7,29,explain,f,i've just got the mill wheel ,
q1ec7,30,check,g,mill you've only got a mill wheel ,
q1ec7,31,reply_y,g,right okay ,
q1ec7,32,acknowledge,f,uh-huh ,
q1ec7,33,instruct,g,but continue past that ,
q1ec7,34,check,f,so i'm going down below the picket fence ,
q1ec7,35,ready,g,right ,
q1ec7,36,align,g,we've come down from a caravan park ,
q1ec7,37,reply_y,f,mmhmm ,
q1ec7,38,align,g,"and we're doing a ""u"" shape ",
q1ec7,39,reply_y,f,mmhmm ,
q1ec7,40,align,g,okay on the and then you're going to proceed north right ,
q1ec7,41,query_yn,f,"hang on where's the ""u"" shape just underneath the mill ",
q1ec7,42,reply_n,f,just underneath the caravan park ,
q1ec7,43,query_yn,g,no no ,
q1ec7,44,reply_y,g,yeah ,
q1ec7,45,acknowledge,f,right ,
q1ec7,46,explain,g,"the caravan park is directly a-- above the the base of the ""u"" ",
q1ec7,47,acknowledge,f,above right ,
q1ec7,49,acknowledge,f,you're a-- okay right ,
q1ec7,50,align,g,right okay ,
q1ec7,51,reply_y,f,right right ,
q1ec7,52,instruct,g,and you're going to come up and the old mill well my old mill is going to be on the right so your mill wheel and the picket fence is going to be on the right-hand side ,
q1ec7,53,acknowledge,f,right ,
q1ec7,54,align,g,okay ,
q1ec7,55,reply_y,f,uh-huh ,
q1ec7,56,instruct,g,so you come up to above the old mill ,
q1ec7,57,acknowledge,f,uh-huh ,
q1ec7,58,instruct,g,just above the old mill ,
q1ec7,59,instruct,g,and then turn right slightly sort of ten degrees or something and turn east ,
q1ec7,60,acknowledge,f,right okay ,
q1ec7,61,ready,g,okay ,
q1ec7,62,instruct,g,so just eh ,
